cinema_name,category,cinema_url,postcode_category
The Light,Cinema,https://www.google.com/maps/place/The+Light/data=!4m7!3m6!1s0x47d87a78bde23a33:0x526a9a006f715cfb!8m2!3d52.1904922!4d0.1372691!16s%2Fg%2F1tfc5w7_!19sChIJMzrivXh62EcR-1xxbwCaalI?authuser=0&hl=en&rclk=1,Cambridge
Arts Picturehouse,Cinema,https://www.google.com/maps/place/Arts+Picturehouse/data=!4m7!3m6!1s0x47d87097749024c3:0x753b357956181b09!8m2!3d52.2028643!4d0.1234902!16s%2Fg%2F1v8kzw5q!19sChIJwySQdJdw2EcRCRsYVnk1O3U?authuser=0&hl=en&rclk=1,Cambridge
Central Cinema,Cinema,https://www.google.com/maps/place/Central+Cinema/data=!4m7!3m6!1s0x47d870960ea14dfd:0x3823fed8523383a0!8m2!3d52.2068048!4d0.1212071!16s%2Fg%2F11j4sxjx2j!19sChIJ_U2hDpZw2EcRoIMzUtj-Izg?authuser=0&hl=en&rclk=1,Cambridge
St John's Picturehouse,Cinema,https://www.google.com/maps/place/St+John%27s+Picturehouse/data=!4m7!3m6!1s0x47d870bed223620d:0xd8c78ba34794a80a!8m2!3d52.2092044!4d0.1146937!16s%2Fg%2F11bcdhq69r!19sChIJDWIj0r5w2EcRCqiUR6OLx9g?authuser=0&hl=en&rclk=1,Cambridge
The Star & Mouse Picture Show,Outdoor cinema,https://www.google.com/maps/place/The+Star+%26+Mouse+Picture+Show/data=!4m7!3m6!1s0x47d8771c48841c3f:0xe21adc89e0c66fe6!8m2!3d52.2153265!4d0.003393!16s%2Fg%2F11fkf79qmv!19sChIJPxyESBx32EcR5m_G4IncGuI?authuser=0&hl=en&rclk=1,Cambridge
Sawston Cinema at The Marven Centre,Cinema,https://www.google.com/maps/place/Sawston+Cinema+at+The+Marven+Centre/data=!4m7!3m6!1s0x47d87b6addda9d17:0xb0f50485d8e93b39!8m2!3d52.1264076!4d0.1654395!16s%2Fg%2F11bcdhntnj!19sChIJF53a3Wp72EcROTvp2IUE9bA?authuser=0&hl=en&rclk=1,Cambridge
Everyman Chelmsford,Cinema,https://www.google.com/maps/place/Everyman+Chelmsford/data=!4m7!3m6!1s0x47d8e97d50b40517:0x46d7203a3fbf0e02!8m2!3d51.7340457!4d0.4758215!16s%2Fg%2F11c5s_b058!19sChIJFwW0UH3p2EcRAg6_Pzog10Y?authuser=0&hl=en&rclk=1,Chelmsford
ODEON Chelmsford,Cinema,https://www.google.com/maps/place/ODEON+Chelmsford/data=!4m7!3m6!1s0x47d8e97dede2a0af:0xc29f22bb80f8ef58!8m2!3d51.7309904!4d0.4754792!16s%2Fg%2F1trpkgpn!19sChIJr6Di7X3p2EcRWO_4gLsin8I?authuser=0&hl=en&rclk=1,Chelmsford
Cinema Rooms,Cinema,https://www.google.com/maps/place/Cinema+Rooms/data=!4m7!3m6!1s0x47d8e962f74ab747:0xf3768fcfe0d142!8m2!3d51.7374886!4d0.4774253!16s%2Fg%2F1th0m4sh!19sChIJR7dK92Lp2EcRQtHgz4928wA?authuser=0&hl=en&rclk=1,Chelmsford
ODEON Colchester,Cinema,https://www.google.com/maps/place/ODEON+Colchester/data=!4m7!3m6!1s0x47d904f6577a66af:0x70a6a8bf560f8ebf!8m2!3d51.8887153!4d0.8960271!16s%2Fg%2F1tdqgr8j!19sChIJr2Z6V_YE2UcRv44PVr-opnA?authuser=0&hl=en&rclk=1,Colchester
Curzon Colchester,Cinema,https://www.google.com/maps/place/Curzon+Colchester/data=!4m7!3m6!1s0x47d905e0e90c86b9:0x2b7ef4b8d3414b7b!8m2!3d51.8891731!4d0.9044321!16s%2Fg%2F11gh_k07pn!19sChIJuYYM6eAF2UcRe0tB07j0fis?authuser=0&hl=en&rclk=1,Colchester
Moving Image,Cinema,https://www.google.com/maps/place/Moving+Image/data=!4m7!3m6!1s0x47d90557c1eadd6f:0xa1817cf3dff5a3c4!8m2!3d51.8577773!4d0.9592092!16s%2Fg%2F11jfqnlcxn!19sChIJb93qwVcF2UcRxKP13_N8gaE?authuser=0&hl=en&rclk=1,Colchester
Mercury Theatre,Cinema,https://www.google.com/maps/place/Mercury+Theatre/data=!4m7!3m6!1s0x47d904f671a066e1:0xa437377cad05c9b5!8m2!3d51.8895091!4d0.8943414!16s%2Fm%2F09gm5n1!19sChIJ4WagcfYE2UcRtckFrXw3N6Q?authuser=0&hl=en&rclk=1,Colchester
William Loveless Hall,Cinema,https://www.google.com/maps/place/William+Loveless+Hall/data=!4m7!3m6!1s0x47d90ff80a880383:0xa4d8665ef5b8aa5d!8m2!3d51.8577812!4d0.9593878!16s%2Fg%2F11dzx9tf1q!19sChIJgwOICvgP2UcRXaq49V5m2KQ?authuser=0&hl=en&rclk=1,Colchester
Cinema @ St John's,Cinema,https://www.google.com/maps/place/Cinema+@+St+John%27s/data=!4m7!3m6!1s0x48760148b02f341d:0xd2d506c164dbbca2!8m2!3d51.3716481!4d-0.0495192!16s%2Fg%2F11hzy8wq1t!19sChIJHTQvsEgBdkgRorzbZMEG1dI?authuser=0&hl=en&rclk=1,Croydon
Curzon Canterbury Westgate,Cinema,https://www.google.com/maps/place/Curzon+Canterbury+Westgate/data=!4m7!3m6!1s0x47decbb42d8a3ef5:0x7e013523fbe77745!8m2!3d51.2815487!4d1.0773574!16s%2Fg%2F11b6d6nh5q!19sChIJ9T6KLbTL3kcRRXfn-yM1AX4?authuser=0&hl=en&rclk=1,Canterbury
Curzon Canterbury Riverside,Cinema,https://www.google.com/maps/place/Curzon+Canterbury+Riverside/data=!4m7!3m6!1s0x47decb3b0c993863:0x99597bbb39ad8631!8m2!3d51.2853131!4d1.0870502!16s%2Fg%2F11s3fcv1lb!19sChIJYziZDDvL3kcRMYatObt7WZk?authuser=0&hl=en&rclk=1,Canterbury
Adu,Cinema,https://www.google.com/maps/place/Adu/data=!4m7!3m6!1s0x47d8b163bbd39eab:0xd6bea33b81e2759e!8m2!3d51.446297!4d0.239236!16s%2Fg%2F11lm5ljkmk!19sChIJq57Tu2Ox2EcRnnXigTujvtY?authuser=0&hl=en&rclk=1,Dartford
Vue Cinema Thurrock,Cinema,https://www.google.com/maps/place/Vue+Cinema+Thurrock/data=!4m7!3m6!1s0x47d8b0cca36b2e5b:0x3e3a826bce76b20!8m2!3d51.4879335!4d0.280727!16s%2Fg%2F1tf06ycz!19sChIJWy5ro8yw2EcRIGvnvCao4wM?authuser=0&hl=en&rclk=1,Dartford
ODEON Orpington,Cinema,https://www.google.com/maps/place/ODEON+Orpington/data=!4m7!3m6!1s0x47d8ac9b103727e3:0xcf9b94a3565a4dbb!8m2!3d51.3766329!4d0.1012937!16s%2Fg%2F11cltv7yt7!19sChIJ4yc3EJus2EcRu01aVqOUm88?authuser=0&hl=en&rclk=1,Dartford
TALKIES AT THE DUGDALE,Cinema,https://www.google.com/maps/place/TALKIES+AT+THE+DUGDALE/data=!4m7!3m6!1s0x48761f2e6b19a4b5:0xf13f7cac3613a29c!8m2!3d51.6504208!4d-0.0806277!16s%2Fg%2F11g0dsv6d_!19sChIJtaQZay4fdkgRnKITNqx8P_E?authuser=0&hl=en&rclk=1,Enfield
Enfield Studios,Cinema,https://www.google.com/maps/place/Enfield+Studios/data=!4m7!3m6!1s0x48761f380f8a9367:0xca5d35a3d302bbbd!8m2!3d51.6090136!4d-0.0422917!16s%2Fg%2F11n0vt_xn1!19sChIJZ5OKDzgfdkgRvbsC06M1Xco?authuser=0&hl=en&rclk=1,Enfield
Shere Village Cinema,Cinema,https://www.google.com/maps/place/Shere+Village+Cinema/data=!4m7!3m6!1s0x4875dc7fd4a7cedb:0xdb7819e96e91fa1e!8m2!3d51.220307!4d-0.4612855!16s%2Fg%2F12h_z_trr!19sChIJ286n1H_cdUgRHvqRbukZeNs?authuser=0&hl=en&rclk=1,Guildford
Cineworld Cinema - Rochester,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Rochester/data=!4m7!3m6!1s0x47d8cc848ecb9911:0x43e4236fc25dffe3!8m2!3d51.379595!4d0.47482!16s%2Fg%2F1trxczh5!19sChIJEZnLjoTM2EcR4_9dwm8j5EM?authuser=0&hl=en&rclk=1,Rochester
Medway Valley Leisure Park,Cinema,https://www.google.com/maps/place/Medway+Valley+Leisure+Park/data=!4m7!3m6!1s0x47d8cc84f6442345:0xa351aed1a8e33165!8m2!3d51.3800292!4d0.4770656!16s%2Fg%2F11cn94jtph!19sChIJRSNE9oTM2EcRZTHjqNGuUaM?authuser=0&hl=en&rclk=1,Rochester
ODEON Milton Keynes Stadium,Cinema,https://www.google.com/maps/place/ODEON+Milton+Keynes+Stadium/data=!4m7!3m6!1s0x4877aa962cfdad95:0xb1141b3aeb327308!8m2!3d52.0109075!4d-0.7343922!16s%2Fg%2F1tcwl1yw!19sChIJla39LJaqd0gRCHMy6zobFLE?authuser=0&hl=en&rclk=1,Milton+Keynes
Cineworld Cinema- Milton Keynes,Cinema,https://www.google.com/maps/place/Cineworld+Cinema-+Milton+Keynes/data=!4m7!3m6!1s0x4877aa94bc5355ff:0xb379cde65d6114b9!8m2!3d52.041198!4d-0.7491129!16s%2Fg%2F1hc1ms7mt!19sChIJ_1VTvJSqd0gRuRRhXebNebM?authuser=0&hl=en&rclk=1,Milton+Keynes
Odeon And Uci Cinemas Holdings Limited,Cinema,https://www.google.com/maps/place/Odeon+And+Uci+Cinemas+Holdings+Limited/data=!4m7!3m6!1s0x4877aaa77c55b52b:0xd8276efd76ca83d1!8m2!3d52.0327563!4d-0.7706013!16s%2Fg%2F11rgh76w8f!19sChIJK7VVfKeqd0gR0YPKdv1uJ9g?authuser=0&hl=en&rclk=1,Milton+Keynes
MK Gallery,Cinema,https://www.google.com/maps/place/MK+Gallery/data=!4m7!3m6!1s0x4877aa94f352bf57:0xd627724d49a2f101!8m2!3d52.0445543!4d-0.7489931!16s%2Fm%2F0k3p8_c!19sChIJV79S85Sqd0gRAfGiSU1yJ9Y?authuser=0&hl=en&rclk=1,Milton+Keynes
Vue Cinema Northampton,Cinema,https://www.google.com/maps/place/Vue+Cinema+Northampton/data=!4m7!3m6!1s0x48770ee6f98b96f7:0x1a2924227bb15129!8m2!3d52.2374686!4d-0.9022386!16s%2Fg%2F1tfftfrb!19sChIJ95aL-eYOd0gRKVGxeyIkKRo?authuser=0&hl=en&rclk=1,Northampton
Cineworld Cinema Northampton,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Northampton/data=!4m7!3m6!1s0x48770ef762287c8f:0x64080e075414b626!8m2!3d52.2367661!4d-0.9366537!16s%2Fg%2F1v76z4jn!19sChIJj3woYvcOd0gRJrYUVAcOCGQ?authuser=0&hl=en&rclk=1,Northampton
Northampton Filmhouse,Cinema,https://www.google.com/maps/place/Northampton+Filmhouse/data=!4m7!3m6!1s0x48770edbf8ece53f:0x5f91d57fe0af37de!8m2!3d52.2361049!4d-0.892722!16s%2Fm%2F0ztk61s!19sChIJP-Xs-NsOd0gR3jev4H_VkV8?authuser=0&hl=en&rclk=1,Northampton
Forum Cinema,Cinema,https://www.google.com/maps/place/Forum+Cinema/data=!4m7!3m6!1s0x48770973e0bec1bf:0x2741e7242706eda1!8m2!3d52.2570152!4d-0.8334239!16s%2Fg%2F1tfgj9ss!19sChIJv8G-4HMJd0gRoe0GJyTnQSc?authuser=0&hl=en&rclk=1,Northampton
Outdoor Cinema Northampton,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Northampton/data=!4m7!3m6!1s0x48770f275fbbe6b1:0xa1cc15bd4c0f5503!8m2!3d52.2243033!4d-0.8893342!16s%2Fg%2F11n06sr4b1!19sChIJsea7XycPd0gRA1UPTL0VzKE?authuser=0&hl=en&rclk=1,Northampton
The Deco,Events Venue,https://www.google.com/maps/place/The+Deco/data=!4m7!3m6!1s0x48770edac755a631:0x7bd789566bd5b3cb!8m2!3d52.2399604!4d-0.8890587!16s%2Fg%2F11bt_hkhf6!19sChIJMaZVx9oOd0gRy7PVa1aJ13s?authuser=0&hl=en&rclk=1,Northampton
Cineworld Rushden Lakes & IMAX,Cinema,https://www.google.com/maps/place/Cineworld+Rushden+Lakes+%26+IMAX/data=!4m7!3m6!1s0x4877a30a2d21ffcf:0x7a94b319829469a7!8m2!3d52.3006563!4d-0.6283734!16s%2Fg%2F11fll1ls6j!19sChIJz_8hLQqjd0gRp2mUghmzlHo?authuser=0&hl=en&rclk=1,Northampton
Movie Munchies,Cinema,https://www.google.com/maps/place/Movie+Munchies/data=!4m7!3m6!1s0x4877098356137cf1:0x26385324966aeac9!8m2!3d52.2631292!4d-0.8199321!16s%2Fg%2F11fnwh4xhw!19sChIJ8XwTVoMJd0gRyepqliRTOCY?authuser=0&hl=en&rclk=1,Northampton
The Little Cinema Company Limited,Cinema,https://www.google.com/maps/place/The+Little+Cinema+Company+Limited/data=!4m7!3m6!1s0x48770c01362d7173:0x7006645c8bfd841b!8m2!3d52.2777859!4d-0.8802603!16s%2Fg%2F11j8lmns7h!19sChIJc3EtNgEMd0gRG4T9i1xkBnA?authuser=0&hl=en&rclk=1,Northampton
ODEON Oxford George St,Cinema,https://www.google.com/maps/place/ODEON+Oxford+George+St/data=!4m7!3m6!1s0x4876c6a5eea3aaf7:0x56e36ba5c021c11a!8m2!3d51.7537162!4d-1.2617148!16s%2Fg%2F12vt14xr7!19sChIJ96qj7qXGdkgRGsEhwKVr41Y?authuser=0&hl=en&rclk=1,Oxford
Curzon Oxford,Cinema,https://www.google.com/maps/place/Curzon+Oxford/data=!4m7!3m6!1s0x4876c6bb188edc85:0x9d20252cea9fd5c2!8m2!3d51.7494256!4d-1.2619729!16s%2Fg%2F11f17q4tfw!19sChIJhdyOGLvGdkgRwtWf6iwlIJ0?authuser=0&hl=en&rclk=1,Oxford
Vue Cinema Oxford,Cinema,https://www.google.com/maps/place/Vue+Cinema+Oxford/data=!4m7!3m6!1s0x4876c0e25860757f:0xb1ff3d88ef467ecd!8m2!3d51.7174953!4d-1.2106386!16s%2Fg%2F1tg9mmw_!19sChIJf3VgWOLAdkgRzX5G74g9_7E?authuser=0&hl=en&rclk=1,Oxford
ODEON Oxford Magdalen St,Cinema,https://www.google.com/maps/place/ODEON+Oxford+Magdalen+St/data=!4m7!3m6!1s0x4876c6a5eea3aaf7:0xb8ac1ee0d78d3676!8m2!3d51.7548501!4d-1.2593352!16s%2Fg%2F1w97tx2s!19sChIJ96qj7qXGdkgRdjaN1-AerLg?authuser=0&hl=en&rclk=1,Oxford
Phoenix Picturehouse,Cinema,https://www.google.com/maps/place/Phoenix+Picturehouse/data=!4m7!3m6!1s0x4876c6a09766fe15:0x915d4cf9b8a8096f!8m2!3d51.7602778!4d-1.2666667!16s%2Fm%2F0r3svyy!19sChIJFf5ml6DGdkgRbwmouPlMXZE?authuser=0&hl=en&rclk=1,Oxford
The Abbey Cinema 📽️,Cinema,https://www.google.com/maps/place/The+Abbey+Cinema+%F0%9F%93%BD%EF%B8%8F/data=!4m7!3m6!1s0x4876b9cca69b0a0f:0x1ef00e0980f59837!8m2!3d51.6701047!4d-1.2801584!16s%2Fg%2F11f3g31gg1!19sChIJDwqbpsy5dkgRN5j1gAkO8B4?authuser=0&hl=en&rclk=1,Oxford
Cineworld Cinema Didcot,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Didcot/data=!4m7!3m6!1s0x4876b94cb3c44be7:0x1eac7d2917ad52bc!8m2!3d51.6072488!4d-1.2403125!16s%2Fg%2F1tf6lq58!19sChIJ50vEs0y5dkgRvFKtFyl9rB4?authuser=0&hl=en&rclk=1,Oxford
Vue Cinema Bicester,Cinema,https://www.google.com/maps/place/Vue+Cinema+Bicester/data=!4m7!3m6!1s0x4876e77d2496b1e1:0xb0e5ad31f7cd5890!8m2!3d51.8984874!4d-1.1527991!16s%2Fg%2F12m9f2ywd!19sChIJ4bGWJH3ndkgRkFjN9zGt5bA?authuser=0&hl=en&rclk=1,Oxford
Cineworld Cinemas - Witney,Cinema,https://www.google.com/maps/place/Cineworld+Cinemas+-+Witney/data=!4m7!3m6!1s0x4876cc59659aebbd:0xb63480f1f563a0eb!8m2!3d51.7880296!4d-1.4861584!16s%2Fg%2F1tdjwhy4!19sChIJveuaZVnMdkgR66Bj9fGANLY?authuser=0&hl=en&rclk=1,Oxford
Thame Cinema for All,Cinema,https://www.google.com/maps/place/Thame+Cinema+for+All/data=!4m7!3m6!1s0x4876edebb21fd701:0x2864ce004cdbcef6!8m2!3d51.7456333!4d-0.9769655!16s%2Fg%2F1tfm64mk!19sChIJAdcfsuvtdkgR9s7bTADOZCg?authuser=0&hl=en&rclk=1,Oxford
Faringdon Regent Cinema,Cinema,https://www.google.com/maps/place/Faringdon+Regent+Cinema/data=!4m7!3m6!1s0x48714a63c92dd0b5:0xcdb6eec191bb4360!8m2!3d51.6580148!4d-1.5849586!16s%2Fg%2F1ptz1h91n!19sChIJtdAtyWNKcUgRYEO7kcHuts0?authuser=0&hl=en&rclk=1,Oxford
ODEON Banbury,Cinema,https://www.google.com/maps/place/ODEON+Banbury/data=!4m7!3m6!1s0x4877263409dbc613:0xdc2f91c4d1c4352!8m2!3d52.0607575!4d-1.3406372!16s%2Fg%2F1tghcn5k!19sChIJE8bbCTQmd0gRUkMcTRz5wg0?authuser=0&hl=en&rclk=1,Oxford
Corn Exchange,Cinema,https://www.google.com/maps/place/Corn+Exchange/data=!4m7!3m6!1s0x487695e6af56e9b9:0x3d718aa0e72015a1!8m2!3d51.5998685!4d-1.1245034!16s%2Fg%2F1thfdykq!19sChIJuelWr-aVdkgRoRUg56CKcT0?authuser=0&hl=en&rclk=1,Oxford
Cineworld Cinema Cheltenham,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Cheltenham/data=!4m7!3m6!1s0x48711b90a58405c5:0x128c6ba77ff26594!8m2!3d51.9021853!4d-2.0760803!16s%2Fg%2F1tdmdb64!19sChIJxQWEpZAbcUgRlGXyf6drjBI?authuser=0&hl=en&rclk=1,Oxford
Vue Cinema Portsmouth,Cinema,https://www.google.com/maps/place/Vue+Cinema+Portsmouth/data=!4m7!3m6!1s0x48745d83c9a37b19:0xa9c1556c8d1af044!8m2!3d50.7959672!4d-1.1068776!16s%2Fg%2F1tczvdch!19sChIJGXujyYNddEgRRPAajWxVwak?authuser=0&hl=en&rclk=1,Portsmouth
No6 Cinema,Cinema,https://www.google.com/maps/place/No6+Cinema/data=!4m7!3m6!1s0x48745d7f6d955555:0xe86ed00f66b93d!8m2!3d50.8!4d-1.1066667!16s%2Fg%2F11bccgph1q!19sChIJVVWVbX9ddEgRPblmD9Bu6AA?authuser=0&hl=en&rclk=1,Portsmouth
ODEON Port Solent,Cinema,https://www.google.com/maps/place/ODEON+Port+Solent/data=!4m7!3m6!1s0x487442b2ba46ef37:0x234e343687bf4440!8m2!3d50.840548!4d-1.0965799!16s%2Fg%2F1vc8186g!19sChIJN-9GurJCdEgRQES_hzY0TiM?authuser=0&hl=en&rclk=1,Portsmouth
Portsmouth Film Society CIC,Cinema,https://www.google.com/maps/place/Portsmouth+Film+Society+CIC/data=!4m7!3m6!1s0x48745da0e4c60d0d:0x6c3386bacfe0a9ad!8m2!3d50.7865602!4d-1.0879462!16s%2Fg%2F1jglw5sks!19sChIJDQ3G5KBddEgRrangz7qGM2w?authuser=0&hl=en&rclk=1,Portsmouth
Vue Cinema Reading,Cinema,https://www.google.com/maps/place/Vue+Cinema+Reading/data=!4m7!3m6!1s0x48769b167165608d:0xbe80bc629c4360d2!8m2!3d51.4531704!4d-0.9692192!16s%2Fg%2F1tjs4fh_!19sChIJjWBlcRabdkgR0mBDnGK8gL4?authuser=0&hl=en&rclk=1,Reading
Reading Film Theatre,Cinema,https://www.google.com/maps/place/Reading+Film+Theatre/data=!4m7!3m6!1s0x48769b4ce384ed87:0xc3d81b3741586de9!8m2!3d51.4551027!4d-0.9774513!16s%2Fg%2F1td4zbqn!19sChIJh-2E40ybdkgR6W1YQTcb2MM?authuser=0&hl=en&rclk=1,Reading
Showcase Cinema de Lux Reading,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Reading/data=!4m7!3m6!1s0x487683f5006d142d:0xf4d85dcbf9a5320a!8m2!3d51.4376008!4d-0.8981074!16s%2Fg%2F1td_grc7!19sChIJLRRtAPWDdkgRCjKl-ctd2PQ?authuser=0&hl=en&rclk=1,Reading
Everyman Wokingham,Cinema,https://www.google.com/maps/place/Everyman+Wokingham/data=!4m7!3m6!1s0x487681c70e91645d:0xc39cf2ea3fd676d4!8m2!3d51.4092369!4d-0.83659!16s%2Fg%2F11fjs7ksgd!19sChIJXWSRDseBdkgR1HbWP-rynMM?authuser=0&hl=en&rclk=1,Reading
"The Harlequin Theatre & Cinema, Redhill",Cinema,"https://www.google.com/maps/place/The+Harlequin+Theatre+%26+Cinema,+Redhill/data=!4m7!3m6!1s0x4875fb3f477c1907:0xb4094f735e14058b!8m2!3d51.2408935!4d-0.1679288!16s%2Fm%2F080dz4s!19sChIJBxl8Rz_7dUgRiwUUXnNPCbQ?authuser=0&hl=en&rclk=1",Redhill
Everyman Reigate,Cinema,https://www.google.com/maps/place/Everyman+Reigate/data=!4m7!3m6!1s0x48740d8ea15f7325:0x15ad0a532357c381!8m2!3d51.2368779!4d-0.2040745!16s%2Fg%2F1yh9ttszl!19sChIJJXNfoY4NdEgRgcNXI1MKrRU?authuser=0&hl=en&rclk=1,Redhill
Premiere Cinemas Romford,Cinema,https://www.google.com/maps/place/Premiere+Cinemas+Romford/data=!4m7!3m6!1s0x47d8a4b574b3f729:0x655aa9de450b6188!8m2!3d51.5793765!4d0.1859672!16s%2Fg%2F12hlfm2sh!19sChIJKfezdLWk2EcRiGELRd6pWmU?authuser=0&hl=en&rclk=1,Romford
Romford Film Festival,Cinema,https://www.google.com/maps/place/Romford+Film+Festival/data=!4m7!3m6!1s0x47d8a5869113aa2f:0xb079f481f00d5d10!8m2!3d51.5794478!4d0.186085!16s%2Fg%2F11j2_yds0f!19sChIJL6oTkYal2EcREF0N8IH0ebA?authuser=0&hl=en&rclk=1,Romford
Datchet Village Hall - Slough Cooperative Film Society,Cinema,https://www.google.com/maps/place/Datchet+Village+Hall+-+Slough+Cooperative+Film+Society/data=!4m7!3m6!1s0x48767a9b2bb246b9:0xe7a84c8fbbc0b938!8m2!3d51.4822856!4d-0.574377!16s%2Fg%2F11dz_w9vn2!19sChIJuUayK5t6dkgROLnAu49MqOc?authuser=0&hl=en&rclk=1,Slough
Pinewood Cinema,Cinema,https://www.google.com/maps/place/Pinewood+Cinema/data=!4m7!3m6!1s0x48766fa4fc639149:0x7a6d84b03aa06b7f!8m2!3d51.5484826!4d-0.5336463!16s%2Fg%2F11bykxkz52!19sChIJSZFj_KRvdkgRf2ugOrCEbXo?authuser=0&hl=en&rclk=1,Slough
ODEON Luxe Maidenhead,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Maidenhead/data=!4m7!3m6!1s0x487662ce4a9f8ebd:0x28a54d591c4a0a3b!8m2!3d51.520482!4d-0.722848!16s%2Fg%2F1vn1808z!19sChIJvY6fSs5idkgROwpKHFlNpSg?authuser=0&hl=en&rclk=1,Slough
The Old Court Artspace,Cinema,https://www.google.com/maps/place/The+Old+Court+Artspace/data=!4m7!3m6!1s0x48767b9bdb29e553:0x8aaf7bfd0d98142f!8m2!3d51.4772383!4d-0.6132863!16s%2Fg%2F11bcdhmj4_!19sChIJU-Up25t7dkgRLxSYDf17r4o?authuser=0&hl=en&rclk=1,Slough
Luna Drive in Cinema,Cinema,https://www.google.com/maps/place/Luna+Drive+in+Cinema/data=!4m7!3m6!1s0x48767f426876c683:0xb472c12b43a0242!8m2!3d51.4121376!4d-0.6849601!16s%2Fg%2F11kz_dj0_z!19sChIJg8Z2aEJ_dkgRQgI6tBIsRws?authuser=0&hl=en&rclk=1,Slough
Regal Cinema,Cinema,https://www.google.com/maps/place/Regal+Cinema/data=!4m7!3m6!1s0x48766e77a2afffff:0x141918faa06d977f!8m2!3d51.5442422!4d-0.474262!16s%2Fg%2F11cs24z70s!19sChIJ__-vondudkgRf5dtoPoYGRQ?authuser=0&hl=en&rclk=1,Slough
Cineworld Cinema - Bracknell,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Bracknell/data=!4m7!3m6!1s0x48767e1cd989a559:0x448c37e45a1f4beb!8m2!3d51.4171711!4d-0.7507195!16s%2Fg%2F11fxhgbhnf!19sChIJWaWJ2Rx-dkgR60sfWuQ3jEQ?authuser=0&hl=en&rclk=1,Slough
Empire Cinemas,Cinema,https://www.google.com/maps/place/Empire+Cinemas/data=!4m7!3m6!1s0x48768a1204d4621d:0xc56e8989d4ec4cbc!8m2!3d51.6131445!4d-0.772204!16s%2Fg%2F1wf21btt!19sChIJHWLUBBKKdkgRvEzs1ImJbsU?authuser=0&hl=en&rclk=1,Slough
Vue Cinema Camberley,Cinema,https://www.google.com/maps/place/Vue+Cinema+Camberley/data=!4m7!3m6!1s0x4875d553b2ab4ee5:0x6c2f111316a3ab5d!8m2!3d51.3367543!4d-0.7485896!16s%2Fg%2F11bbtb2kpr!19sChIJ5U6rslPVdUgRXaujFhMRL2w?authuser=0&hl=en&rclk=1,Slough
ODEON Bracknell,Cinema,https://www.google.com/maps/place/ODEON+Bracknell/data=!4m7!3m6!1s0x48767ecd971052cd:0x48f6b54270eeba22!8m2!3d51.4158293!4d-0.7540393!16s%2Fg%2F1tmz6fcm!19sChIJzVIQl81-dkgRIrrucEK19kg?authuser=0&hl=en&rclk=1,Slough
ODEON Basingstoke,Cinema,https://www.google.com/maps/place/ODEON+Basingstoke/data=!4m7!3m6!1s0x4874218dce84d3fd:0x5f2339a35f1c7a42!8m2!3d51.2655081!4d-1.1185501!16s%2Fg%2F1hm39y10v!19sChIJ_dOEzo0hdEgRQnocX6M5I18?authuser=0&hl=en&rclk=1,Slough
Vue Cinema Basingstoke,Cinema,https://www.google.com/maps/place/Vue+Cinema+Basingstoke/data=!4m7!3m6!1s0x48742183a5a32259:0x70746af7037b17ff!8m2!3d51.265345!4d-1.0839684!16s%2Fg%2F1vzqrqp9!19sChIJWSKjpYMhdEgR_xd7A_dqdHA?authuser=0&hl=en&rclk=1,Slough
Empire Cinemas - Sutton Coldfield,Cinema,https://www.google.com/maps/place/Empire+Cinemas+-+Sutton+Coldfield/data=!4m7!3m6!1s0x4870a5068b4354ed:0x76579051a370329c!8m2!3d52.5564886!4d-1.8260126!16s%2Fg%2F12cp7_91j!19sChIJ7VRDiwalcEgRnDJwo1GQV3Y?authuser=0&hl=en&rclk=1,Slough
Capture Frame Tv,Cinema,https://www.google.com/maps/place/Capture+Frame+Tv/data=!4m7!3m6!1s0x487673ca9d7d7883:0xdd873cefb259142e!8m2!3d51.5043363!4d-0.4213223!16s%2Fg%2F11pzhg8ttf!19sChIJg3h9ncpzdkgRLhRZsu88h90?authuser=0&hl=en&rclk=1,Slough
ODEON Wrexham Eagles Meadow,Cinema,https://www.google.com/maps/place/ODEON+Wrexham+Eagles+Meadow/data=!4m7!3m6!1s0x487ac71c1db8df6d:0x1d65b396cdc353ac!8m2!3d53.0440144!4d-2.9879561!16s%2Fg%2F1tdfsp39!19sChIJbd-4HRzHekgRrFPDzZazZR0?authuser=0&hl=en&rclk=1,Slough
Empire,Cinema,https://www.google.com/maps/place/Empire/data=!4m7!3m6!1s0x47d9a02ceea8d9bf:0xd11ca4c38a56a65c!8m2!3d52.0565806!4d1.1536833!16s%2Fg%2F11bzv2b0zq!19sChIJv9mo7iyg2UcRXKZWisOkHNE?authuser=0&hl=en&rclk=1,Slough
